id,own_car,own_realty,num_children,income,days_birth,days_employed,work_phone,phone,email,fam_members,gender_m,income_type_pensioner,income_type_state_servant,income_type_student,income_type_working,education_type_higher_education,education_type_incomplete_higher,education_type_lower_secondary,education_type_secondary,family_status_married,family_status_separated,family_status_single,family_status_widow,housing_type_hose/apartment,housing_type_municipal_apartment,housing_type_office_apartment,housing_type_rented_apartment,housing_type_with_parents,occupation_type_cleaning_staff,occupation_type_cooking_staff,occupation_type_core_staff,occupation_type_drivers,occupation_type_high_skill_tech_staff,occupation_type_hr_staff,occupation_type_it_staff,occupation_type_laborers,occupation_type_low-skill_laborers,occupation_type_managers,occupation_type_medicine_staff,occupation_type_private_service_staff,occupation_type_realty_agents,occupation_type_sales_staff,occupation_type_secretaries,occupation_type_security_staff,occupation_type_undefined,occupation_type_waiters/barmen_staff,bad_client
5053540,0,1,0,-1.0902564994155026,1.6573486305720042,-0.4447735587655047,0,0,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053541,1,1,1,0.5856579136069686,1.0891303524979628,-0.441264152556071,0,1,0,3.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053545,1,1,0,-0.4771170800170375,-1.2107438806654731,-0.44695702915864305,0,1,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053550,1,1,1,0.05427041679496555,1.32831727274696,-0.4526643181070444,1,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053565,0,1,2,-0.2727372735508825,0.9230615117656419,-0.4452131353132982,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053579,0,1,2,-0.2727372735508825,0.9230615117656419,-0.4452131353132982,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5053583,1,1,0,1.9754405975768228,1.248747597978812,-0.44038499946048393,0,0,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053592,0,1,1,-0.6406209251899615,-0.3906744398117681,-0.45858779224288515,0,1,0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053593,1,1,0,0.3404021458475826,0.5433731838179328,-0.44104796736863155,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053601,0,1,0,0.7491617587798927,-1.2162396840278378,-0.5002610902082953,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053610,0,1,0,-0.6814968864831925,-1.0970046458617542,-0.4629691453749912,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053627,0,1,0,-0.9676286155358096,-1.3976011949858687,2.195553784815743,0,1,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053631,0,1,1,-0.6814968864831925,0.25615772114131463,-0.43950584636489687,0,0,0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5053635,0,0,0,0.3404021458475826,-1.4207791482967107,2.195553784815743,0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053638,0,0,0,1.5666809846445127,-1.0408518723767248,-0.4495872822724896,0,1,0,2.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053653,0,1,2,1.5666809846445127,0.5787374837148874,-0.4621044046252334,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5053660,0,1,0,0.7491617587798927,-1.747182078426711,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053667,1,0,1,-1.2946363058816577,1.219834893333329,-0.46693254047804766,0,0,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053670,1,1,0,0.3404021458475826,0.9373983901022451,-0.4467552563170329,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053673,1,1,0,0.3404021458475826,0.9373983901022451,-0.4467552563170329,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5053683,1,1,1,0.3404021458475826,-0.04228829623230942,-0.4535362650297168,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053693,0,1,0,-0.06835746708472747,-0.3457522210237446,-0.45441541812530384,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053697,0,1,0,-0.6814968864831925,1.3849479421765427,-0.438417714254785,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5053698,0,1,0,0.05427041679496555,-0.44969458896411807,-0.5074888816416874,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053704,0,1,0,0.3404021458475826,0.5330984210100338,-0.4443267760447965,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053707,0,1,1,-0.4771170800170375,-0.17442652490133592,-0.4427918612139764,0,0,0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053711,1,0,2,-0.2727372735508825,0.7505410757818496,-0.4465318649566788,0,0,1,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053713,1,1,1,0.3404021458475826,0.2824419980917539,-0.44849915016237774,0,0,0,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053732,0,1,0,-0.7632488090696545,-0.448021953158181,-0.49741465190700934,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053733,0,1,0,-0.7632488090696545,-0.448021953158181,-0.49741465190700934,0,1,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5053740,0,1,0,1.5666809846445127,-0.04396093203824646,-0.4592435539781181,0,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053748,0,0,0,-0.4771170800170375,0.938354181991352,-0.4410407611957169,1,0,0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053749,0,1,1,-0.4771170800170375,1.3897269016220772,-0.4434476229492094,0,0,0,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5053760,0,1,0,1.5666809846445127,0.31326628651545085,-0.4541992329378644,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053772,0,1,1,-0.4771170800170375,0.6117123038890749,-0.46296193920207657,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5053779,0,1,1,-0.4771170800170375,0.6117123038890749,-0.46296193920207657,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053780,1,1,0,-0.2727372735508825,-0.8336839804128081,-0.45990652188626574,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053790,1,1,0,0.3404021458475826,-0.1440801324221924,-0.4570528774120651,0,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053802,0,0,0,-0.06835746708472747,0.24516611441658548,-0.44411059085735705,0,0,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5053804,0,0,0,-0.06835746708472747,0.24516611441658548,-0.44411059085735705,0,0,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053810,0,1,0,-0.9676286155358096,-1.7294999284782338,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053811,0,1,1,-0.8858766929493476,1.835603817890438,-0.43752414881336865,0,0,0,3.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053814,1,1,0,-0.4771170800170375,0.3529316499133865,-0.4678044874007201,0,1,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053822,1,1,0,-0.06835746708472747,1.244685482450108,-0.44871533534981717,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053828,0,1,0,-0.6814968864831925,-0.6680930356250407,-0.48226727644041895,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053842,1,0,0,-0.027481505791496465,-0.4814746692769219,-0.44520592914038354,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053855,1,1,2,-0.5997449638967305,1.1964179920502103,-0.4410407611957169,0,0,0,4.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053864,0,0,1,-0.2727372735508825,0.6764672043760662,-0.44827575880202364,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5053867,0,1,0,1.3623011781783576,0.038954014341775596,-0.4392752488316281,1,1,0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053870,1,1,1,-0.2727372735508825,1.044447081682216,-0.45178516501145727,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053874,0,1,0,-0.6814968864831925,1.455915489942729,-0.45441541812530384,0,0,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053876,1,1,2,-0.2727372735508825,0.04707824539918409,-0.44060118464792336,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
5053877,1,1,2,-0.2727372735508825,0.04707824539918409,-0.44060118464792336,0,0,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053884,0,1,0,-0.8858766929493476,0.4126686429825666,-0.4386266932693098,0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053907,1,0,0,-0.2727372735508825,1.2580665688976043,-0.4491549118976107,0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5053910,1,0,0,0.3404021458475826,0.3727643316123543,-0.453983047750425,0,0,0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053920,0,0,1,0.13602233938142755,0.36894116405592675,-0.44411779703027165,1,1,0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053923,0,0,0,0.7491617587798927,-0.5517253731262778,-0.4998215136605018,1,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053932,0,0,0,0.3404021458475826,-1.3992738307918058,2.195553784815743,0,1,0,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053933,0,0,0,0.9535415652460476,-0.44730510924135086,-0.4427918612139764,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053936,0,0,0,0.9535415652460476,-0.44730510924135086,-0.4427918612139764,0,1,0,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5053939,0,0,0,-0.4771170800170375,-1.2191070596951585,2.195553784815743,0,1,0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053948,0,0,0,-0.2727372735508825,-1.1213773390339796,2.195553784815743,0,0,0,2.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053951,0,0,0,-0.4771170800170375,1.2740760830401445,-0.4443267760447965,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053952,0,0,2,-0.9267526542425786,0.5471963513743603,-0.46977897877933367,0,1,0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053960,0,0,0,0.7491617587798927,0.6528113551206709,-0.45332007984227735,1,1,0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053967,1,0,0,0.13602233938142755,1.1005998551672453,-0.44191270811838934,1,1,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5053968,1,0,0,1.3623011781783576,1.489129258089193,-0.4386338994422244,1,0,1,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053974,1,0,0,-0.2318613122576515,0.005979194167588148,-0.4623205898126729,1,1,0,1.0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053978,1,0,0,-0.7223728477764235,0.8958214429260957,-0.4594741515113868,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053987,1,0,0,-1.0085045768290406,-0.02412825033927865,-0.43775474634663736,1,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5053990,1,0,0,-0.8858766929493476,-0.9522021746620615,2.195553784815743,0,0,0,2.0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5053997,0,0,0,-0.06835746708472747,-1.24085132517234,2.195553784815743,0,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5054007,1,0,0,0.9535415652460476,-0.9416884638818858,-0.4818349060655401,1,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5054016,0,0,0,-0.6814968864831925,0.9087246334290386,-0.4509132180887849,0,0,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054019,0,0,0,0.13602233938142755,-0.8989167768443528,-0.4515761859969325,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054032,0,0,0,-0.06835746708472747,-0.4069229019265851,-0.5140825298585905,0,0,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
5054038,0,0,1,-0.9676286155358096,0.40812863150930895,-0.44587610322144583,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5054041,0,0,1,-0.9676286155358096,0.40812863150930895,-0.44587610322144583,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054046,1,0,1,-0.6814968864831925,1.0549607924623916,-0.46100186016929223,1,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054057,0,0,0,0.7491617587798927,0.41075705920435285,-0.45201576254472603,0,1,0,2.0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054058,1,0,1,2.384200210509133,0.22772291244038487,-0.4702185553271272,0,1,0,3.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5054060,0,0,1,-0.2727372735508825,-0.10178634132921285,-0.44695702915864305,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054061,0,0,1,-0.2727372735508825,-0.10178634132921285,-0.44695702915864305,0,0,0,3.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5054069,1,0,0,0.7491617587798927,1.363442624671638,-0.46188101326487935,1,0,0,2.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054072,0,0,0,-0.4771170800170375,-0.273589933396175,-0.4761348232900534,0,1,0,2.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5054087,0,0,1,-0.19098535096442049,0.7581874108947046,-0.43753135498628326,0,0,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054088,0,0,0,-0.10310203418397383,1.6547202028769603,-0.4414875439164251,1,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5054089,0,0,0,-0.10310203418397383,1.6547202028769603,-0.4414875439164251,1,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054094,1,0,2,0.13602233938142755,1.0184017527040534,-0.44168931675803524,0,0,0,4.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054101,1,0,2,0.13602233938142755,1.0184017527040534,-0.44168931675803524,0,0,0,4.0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5054102,0,0,0,-1.0902564994155026,-1.3185094161622741,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
5054103,0,0,0,-1.0902564994155026,-1.3185094161622741,2.195553784815743,0,0,0,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5054107,1,0,0,1.1579213717122028,-0.4936610158630347,-0.4603388922611446,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
5054109,0,0,1,0.3404021458475826,0.8843519402568132,-0.4594741515113868,0,0,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5054110,0,0,0,-0.4823900790238643,1.352212069974632,-0.43928245500454277,1,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
5054116,1,0,0,-0.5588690026034995,-0.9887612144203998,-0.44938550943087946,0,1,0,2.0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
5054119,0,0,0,-0.2727372735508825,0.9199551881260445,-0.4495872822724896,0,1,0,1.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054120,1,0,0,-0.6814968864831925,-0.044677775955076625,-0.438417714254785,0,1,0,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054126,0,0,0,0.026106879463929384,1.3354857119152617,-0.44609228840888526,1,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
5054127,0,0,0,0.026106879463929384,1.3354857119152617,-0.44609228840888526,1,0,0,2.0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054132,0,0,0,-0.4771170800170375,0.668104025346381,-0.455517962581245,1,0,0,2.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054151,0,0,0,-1.0902564994155026,-0.33380482240990855,-0.43950584636489687,1,1,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054153,0,0,0,-1.0902564994155026,-0.9651053651650044,-0.4719696553453867,0,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
5054157,0,0,0,-1.0493805381222716,-0.8477819107771346,-0.49192354814604744,0,0,0,2.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054158,1,0,0,1.1579213717122028,0.5008404447526765,-0.44872254152273183,1,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5054163,0,0,1,-1.0902564994155026,1.1330967793968794,-0.4390590636441887,0,1,0,3.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
5054172,1,0,1,0.9535415652460476,-0.2884047076773317,-0.45047364154099134,1,1,0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
